,Y
0.0,0.029552020666133938
0.20202020202020202,0.06473026919172575
0.40404040404040403,0.08948436458523101
0.6060606060606061,0.09982791092631338
0.8080808080808081,0.09409518501723801
1.0101010101010102,0.0732093842042647
1.2121212121212122,0.04053395481133548
1.4141414141414141,0.0013309432334638327
1.6161616161616161,-0.038086403249066536
1.8181818181818181,-0.07137032089411233
2.0202020202020203,-0.0931607724470771
2.2222222222222223,-0.09994862676048133
2.4242424242424243,-0.09064076876335814
2.6262626262626263,-0.06673613455322847
2.8282828282828283,-0.032084322945058474
3.0303030303030303,0.007734343361768703
3.2323232323232323,0.04630747213899866
3.4343434343434343,0.07742325234091241
3.6363636363636362,0.09607080325128159
3.8383838383838382,0.09924712598480401
4.040404040404041,0.08644070599064224
4.242424242424242,0.059713887281264144
4.444444444444445,0.023370752852753585
4.646464646464646,-0.016736004214613076
4.848484848484849,-0.05414759759842358
5.05050505050505,-0.08283926974370581
5.252525252525253,-0.09819051794295297
5.454545454545454,-0.0977291794198345
5.656565656565657,-0.08152954806298662
5.858585858585858,-0.052200410148996124
6.0606060606060606,-0.014464925780008686
6.262626262626262,0.025599988131878693
6.4646464646464645,0.061542283679923315
6.666666666666667,0.08757381881883575
6.8686868686868685,0.09950247891755226
7.070707070707071,0.09540727428945006
7.2727272727272725,0.07594769609196805
7.474747474747475,0.04425751196657113
7.6767676767676765,0.005440104553747105
7.878787878787879,-0.03425337650485227
8.080808080808081,-0.06843069879513264
8.282828282828282,-0.09158795130842301
8.484848484848484,-0.09999589346946924
8.686868686868687,-0.09230051149605012
8.88888888888889,-0.0697410685814519
9.09090909090909,-0.035950534130140155
9.292929292929292,0.0036294691065232865
9.494949494949495,0.04262498316637631
9.696969696969697,0.07475617613924546
9.8989898989899,0.0948486453840145
10.1010101010101,-1.9595959595959598
10.303030303030303,-1.878787878787879
10.505050505050505,-1.797979797979798
10.707070707070708,-1.717171717171717
10.909090909090908,-1.6363636363636367
11.11111111111111,-1.5555555555555558
11.313131313131313,-1.4747474747474747
11.515151515151516,-1.3939393939393936
11.717171717171716,-1.3131313131313136
11.919191919191919,-1.2323232323232325
12.121212121212121,-1.1515151515151514
12.323232323232324,-1.0707070707070705
12.525252525252524,-0.9898989898989905
12.727272727272727,-0.9090909090909092
12.929292929292929,-0.8282828282828283
13.131313131313131,-0.7474747474747474
13.333333333333334,-0.6666666666666661
13.535353535353535,-0.5858585858585861
13.737373737373737,-0.5050505050505052
13.93939393939394,-0.42424242424242387
14.141414141414142,-0.3434343434343434
14.343434343434343,-0.262626262626263
14.545454545454545,-0.18181818181818166
14.747474747474747,-0.10101010101010122
14.94949494949495,-0.020202020202019888
15.15151515151515,0.04579924117364209
15.353535353535353,0.0606433042692216
15.555555555555555,0.06555807359277521
15.757575757575758,0.059917310669839186
15.959595959595958,0.04479168090576957
16.161616161616163,0.022750447825652387
16.363636363636363,-0.0025731422818928706
16.565656565656564,-0.027079541622522463
16.767676767676768,-0.04686551925961968
16.96969696969697,-0.05884478345652866
17.171717171717173,-0.06122810051531946
17.373737373737374,-0.05378843553377077
17.575757575757574,-0.037872189791201105
17.77777777777778,-0.016158809440147248
17.97979797979798,0.007788783871742755
18.18181818181818,0.030107741939672916
18.383838383838384,0.047257414472982706
18.585858585858585,0.056580009863991254
18.78787878787879,0.05671117924403202
18.98989898989899,0.047777314975515406
19.19191919191919,0.03135145292998631
19.393939393939394,0.010178695740790555
19.595959595959595,-0.012281268285718738
19.7979797979798,-0.03241850894455567
20.0,-0.04705216044476934
