,Y
0.0,0.10000000000000009
0.20202020202020202,0.09194800727522767
0.40404040404040403,0.06908872083770667
0.6060606060606061,0.03510339684920494
0.8080808080808081,-0.004534973060188463
1.0101010101010102,-0.04344303156782858
1.2121212121212122,-0.07535503059294446
1.4141414141414141,-0.0951318664558728
1.6161616161616161,-0.0995886803868673
1.8181818181818181,-0.08800774771896736
2.0202020202020203,-0.06225406016393298
2.2222222222222223,-0.02647498781834834
2.4242424242424243,0.013567612713272004
2.6262626262626263,0.05142528686769632
2.8282828282828283,0.08100144030756029
3.0303030303030303,0.09753313358637339
3.2323232323232323,0.09835810522395216
3.4343434343434343,0.08334350190781792
3.6363636363636362,0.05490727317130806
3.8383838383838382,0.017628785152548954
4.040404040404041,-0.02248863986210814
4.242424242424242,-0.05898449758557067
4.444444444444445,-0.08598150040036623
4.646464646464646,-0.09913205490138655
4.848484848484849,-0.0963183977052533
5.05050505050505,-0.07799363975743157
5.252525252525253,-0.04710879741150298
5.454545454545454,-0.00863756118497061
5.656565656565657,0.031224666637985177
5.858585858585858,0.0660584786888907
6.0606060606060606,0.09025424294354711
6.262626262626262,0.09991547704697812
6.4646464646464645,0.09348633726492062
6.666666666666667,0.07200217133240838
6.8686868686868685,0.03892278620516909
7.070707070707071,-0.0004247187491080995
7.2727272727272725,-0.03970382705782727
7.474747474747475,-0.07258903683424178
7.6767676767676765,-0.09378451868090543
7.878787878787879,-0.09987695528527074
8.080808080808081,-0.08988522154304812
8.282828282828282,-0.06541838480224227
8.484848484848484,-0.030416580891555856
8.686868686868687,0.009483504780155139
8.88888888888889,0.047856368221963486
9.09090909090909,0.07852244908862605
9.292929292929292,0.09654328617943042
9.494949494949495,0.09901680651138722
9.696969696969697,0.08554467473014671
9.8989898989899,0.05829644097750286
10.1010101010101,-1.9711399711399713
10.303030303030303,-1.9134199134199135
10.505050505050505,-1.8556998556998556
10.707070707070708,-1.7979797979797978
10.909090909090908,-1.7402597402597406
11.11111111111111,-1.6825396825396828
11.313131313131313,-1.624819624819625
11.515151515151516,-1.567099567099567
11.717171717171716,-1.5093795093795097
11.919191919191919,-1.4516594516594519
12.121212121212121,-1.393939393939394
12.323232323232324,-1.3362193362193362
12.525252525252524,-1.2784992784992788
12.727272727272727,-1.220779220779221
12.929292929292929,-1.1630591630591631
13.131313131313131,-1.1053391053391053
13.333333333333334,-1.0476190476190474
13.535353535353535,-0.9898989898989905
13.737373737373737,-0.9321789321789327
13.93939393939394,-0.8744588744588748
14.141414141414142,-0.816738816738817
14.343434343434343,-0.7590187590187591
14.545454545454545,-0.7012987012987013
14.747474747474747,-0.6435786435786435
14.94949494949495,-0.5858585858585856
15.15151515151515,-0.5281385281385287
15.353535353535353,-0.47041847041847085
15.555555555555555,-0.412698412698413
15.757575757575758,-0.35497835497835517
15.959595959595958,-0.2972582972582978
16.161616161616163,-0.2395382395382395
16.363636363636363,-0.1818181818181821
16.565656565656564,-0.1240981240981247
16.767676767676768,-0.06637806637806642
16.96969696969697,-0.008658008658009031
17.171717171717173,-0.05657473855416617
17.373737373737374,0.04987544564508406
17.575757575757574,0.14664852834390052
17.77777777777778,0.2184344850104485
17.97979797979798,0.2541618932477734
18.18181818181818,0.24869928857294177
18.383838383838384,0.20357998853599835
18.585858585858585,0.1266502075744631
18.78787878787879,0.030713958354085857
18.98989898989899,-0.06859262082918693
19.19191919191919,-0.1553454583267988
19.393939393939394,-0.21588196785089675
19.595959595959595,-0.24094819095126585
19.7979797979798,-0.22710698072983115
20.0,-0.177194033787194
