,Y
0.0,0.08414709848078972
0.20202020202020202,0.09861284203950271
0.40404040404040403,0.09719798786479195
0.6060606060606061,0.08013038386708504
0.8080808080808081,0.05015859451075855
1.0101010101010102,0.012109272392723636
1.2121212121212122,-0.027890125189481307
1.4141414141414141,-0.06339810106931232
1.6161616161616161,-0.08869645597765385
1.8181818181818181,-0.09971114652109236
2.0202020202020203,-0.09466836853720018
2.2222222222222223,-0.07438021025875619
2.4242424242424243,-0.04211387374290143
2.6262626262626263,-0.0030655251272503348
2.8282828282828283,0.03647649520884522
3.0303030303030303,0.07014434606400477
3.2323232323232323,0.09251616163533871
3.4343434343434343,0.0999891879984407
3.6363636363636362,0.09135997007515595
3.8383838383838382,0.06801815586426008
4.040404040404041,0.03372270772993513
4.242424242424242,-0.0060034403504106715
4.444444444444445,-0.04476279527025462
4.646464646464646,-0.07631355615296709
4.848484848484849,-0.09557479305677596
5.05050505050505,-0.09944467919328936
5.252525252525253,-0.08730000866216925
5.454545454545454,-0.061096557438642396
5.656565656565657,-0.025054125495023838
5.858585858585858,0.015023019172823782
6.0606060606060606,0.05268085901899777
6.262626262626262,0.08185498099405719
6.4646464646464645,0.09784718874010623
6.666666666666667,0.0980820994486602
6.8686868686868685,0.08252188313339426
7.070707070707071,0.053672354765636365
7.2727272727272725,0.016179438195992546
7.474747474747475,-0.02391901274655206
7.6767676767676765,-0.06016554935671714
7.878787878787879,-0.08672303465283815
8.080808080808081,-0.0993146550670625
8.282828282828282,-0.09591265788002201
8.484848484848484,-0.07706490022371126
8.686868686868687,-0.04580662224866805
8.88888888888889,-0.007171652491771541
9.09090909090909,0.03261823913889139
9.292929292929292,0.06715529428473
9.494949494949495,0.0908776706103569
9.696969696969697,0.09996512008400682
9.8989898989899,0.09295420116470865
10.1010101010101,-1.9595959595959598
10.303030303030303,-1.878787878787879
10.505050505050505,-1.797979797979798
10.707070707070708,-1.717171717171717
10.909090909090908,-1.6363636363636367
11.11111111111111,-1.5555555555555558
11.313131313131313,-1.474747474747475
11.515151515151516,-1.3939393939393938
11.717171717171716,-1.3131313131313136
11.919191919191919,-1.2323232323232327
12.121212121212121,-1.1515151515151516
12.323232323232324,-1.0707070707070705
12.525252525252524,-0.9898989898989905
12.727272727272727,-0.9090909090909092
12.929292929292929,-0.8282828282828287
13.131313131313131,-0.7474747474747474
13.333333333333334,-0.6666666666666665
13.535353535353535,-0.5858585858585865
13.737373737373737,-0.5050505050505052
13.93939393939394,-0.4242424242424243
14.141414141414142,-0.3434343434343434
14.343434343434343,-0.262626262626263
14.545454545454545,-0.1818181818181821
14.747474747474747,-0.10101010101010122
14.94949494949495,-0.020202020202020332
15.15151515151515,0.06060606060606011
15.353535353535353,0.141414141414141
15.555555555555555,0.22222222222222188
15.757575757575758,0.30303030303030276
15.959595959595958,0.3838383838383832
16.161616161616163,0.464646464646465
16.363636363636363,0.545454545454545
16.565656565656564,0.6262626262626254
16.767676767676768,0.7070707070707072
16.96969696969697,0.7878787878787872
17.171717171717173,0.7529500101210429
17.373737373737374,0.7754538374422273
17.575757575757574,0.8015195761607048
17.77777777777778,0.8269245950590607
17.97979797979798,0.847619547622712
18.18181818181818,0.8603727141444004
18.383838383838384,0.8632733501711347
18.585858585858585,0.856015862283531
18.78787878787879,0.8399229112054387
18.98989898989899,0.8177079356130368
19.19191919191919,0.7930192249006951
19.393939393939394,0.7698419041149265
19.595959595959595,0.7518556768833058
19.7979797979798,0.7418516737787781
20.0,0.7413006511694036
