t,x,y,z
0.005,4.9,4.4,0.099755
0.065,4.9,4.4,0.077705
0.125,4.902299,4.401863,0.062894
0.185,4.90585,4.405032,0.061454999999999996
0.25,4.905451,4.404662999999999,0.06149500000000001
0.31,4.898737000000001,4.397842,0.061403
0.37,4.892046,4.391106,0.06141799999999999
0.435,4.884914,4.38393,0.061421
0.5,4.877539,4.376494999999999,0.061413999999999996
0.56,4.870914,4.369836,0.06141799999999999
0.62,4.86417,4.363046,0.06142
0.68,4.859799,4.358836,0.061399
0.74,4.859551000000001,4.35874,0.061415
0.805,4.859847,4.358839,0.06142
0.865,4.859902,4.358789,0.061413
0.93,4.863822,4.3611260000000005,0.061388
0.995,4.873897,4.366472,0.061413
1.06,4.883748000000001,4.371711,0.061404999999999994
1.12,4.89213,4.376189,0.061385
1.185,4.901387000000001,4.381074,0.06138300000000001
1.245,4.910058,4.385699,0.061398
1.31,4.919047,4.3904559999999995,0.061401
1.37,4.927296,4.394818,0.061394000000000004
1.435,4.936546,4.399716000000001,0.061396000000000006
1.495,4.945219,4.404304,0.061399
1.56,4.954299,4.40911,0.061399
1.62,4.962604,4.41349,0.061395000000000005
1.685,4.971763,4.418359,0.061399
1.745,4.98029,4.4228760000000005,0.061395000000000005
1.81,4.989436,4.42771,0.061402
1.87,4.997864,4.432155000000001,0.061396000000000006
1.935,5.0070559999999995,4.437024,0.061396000000000006
1.995,5.015578,4.441548,0.061398
2.055,5.024026,4.446028,0.061396000000000006
2.12,5.0331779999999995,4.450871,0.061395000000000005
2.18,5.04168,4.455369,0.061395000000000005
2.245,5.050826,4.460225,0.061392999999999996
2.305,5.059272,4.46467,0.061401
2.37,5.068411,4.469519,0.061396000000000006
2.435,5.077569,4.474367,0.061402
2.5,5.086732,4.479218,0.061394000000000004
2.565,5.095982,4.484098,0.061398
2.63,5.105122,4.488951,0.061398
2.69,5.113477,4.493371,0.061395000000000005
2.755,5.1227,4.498273999999999,0.061398
2.82,5.131896,4.503148,0.061397
2.885,5.140999,4.507966000000001,0.061396000000000006
2.95,5.150201,4.51283,0.061396000000000006
3.015,5.1593860000000005,4.517715,0.0614
3.075,5.1678370000000005,4.5221860000000005,0.0614
3.14,5.176991,4.527049,0.061397
3.205,5.186177,4.531897,0.061397
3.27,5.195284,4.536697,0.061396000000000006
3.335,5.204475,4.541554,0.061395000000000005
3.4,5.21368,4.546422,0.061392999999999996
3.46,5.222109,4.550878,0.061403
3.525,5.230874,4.554162,0.061378999999999996
3.585,5.238071,4.554572,0.06137000000000001
3.65,5.2410239999999995,4.551798000000001,0.061398
3.715,5.236193,4.54812,0.061309
3.78,5.225805,4.5426150000000005,0.061363
3.845,5.213432,4.53599,0.06139
3.91,5.2039029999999995,4.530931,0.061399
3.97,5.197066,4.5272879999999995,0.06143099999999999
4.035,5.1906300000000005,4.5243459999999995,0.06139
4.1,5.190067,4.524255,0.061402
4.165,5.191014,4.524498,0.06143
4.23,5.190929,4.5242949999999995,0.061409000000000005
4.295,5.194653,4.525119999999999,0.061390999999999994
4.36,5.205303,4.526763,0.061407
4.425,5.214297,4.5279050000000005,0.061415
4.485,5.2178629999999995,4.527995,0.061412
4.55,5.2180290000000005,4.527842,0.061403
4.61,5.218067,4.527761,0.061404999999999994
4.675,5.218361,4.527661,0.061413
4.74,5.218452,4.527583,0.061411
4.805,5.218479,4.527472,0.061407
4.87,5.218653,4.527311,0.061408000000000004
4.935,5.218602,4.527263,0.061413
5.0,5.218693,4.527158,0.06141
5.065,5.218751,4.527036,0.061413999999999996
5.13,5.218715,4.526962999999999,0.061412
5.195,5.218682,4.526862,0.061413
5.255,5.21865,4.526753,0.061413
5.32,5.218586,4.5267040000000005,0.061413999999999996
5.38,5.218583,4.52654,0.061411
5.445,5.218525,4.526429,0.06141
5.505,5.218429,4.5263919999999995,0.061411
5.57,5.218344999999999,4.526233,0.061412
5.635,5.218249,4.526035,0.061415
5.7,5.218175,4.525709,0.061411
5.765,5.218093,4.525084,0.061415
5.83,5.217965,4.524411,0.061411
5.895,5.217865,4.523953,0.061408000000000004
5.96,5.217761,4.523737000000001,0.061405999999999995
6.025,5.217681,4.523778,0.061407
6.09,5.217574,4.523661,0.061411
6.15,5.217438,4.523395,0.061413
6.215,5.217339,4.523295,0.061412
6.275,5.217276999999999,4.523251999999999,0.061407
6.34,5.2171330000000005,4.5232220000000005,0.061408000000000004
6.405,5.217065,4.52329,0.061411
6.47,5.216986,4.523293,0.06141
6.535,5.2168849999999996,4.523345,0.061413
6.6,5.216842,4.523402,0.061416
6.665,5.216739,4.523480999999999,0.061413999999999996
