t,x,y,z
0.005,4.9,4.4,0.099755
0.065,4.9,4.4,0.077705
0.125,4.902299,4.401863,0.062894
0.185,4.90585,4.405032,0.061454999999999996
0.25,4.909403,4.408571,0.061394000000000004
0.31,4.913336,4.411899,0.061395000000000005
0.37,4.920833,4.418209,0.061413999999999996
0.435,4.929214,4.4252839999999996,0.061426
0.5,4.9369510000000005,4.431812,0.061404999999999994
0.56,4.944689,4.438362000000001,0.061407
0.62,4.952573999999999,4.445027,0.061399
0.68,4.960111,4.451427,0.061399
0.74,4.967198000000001,4.457433,0.0614
0.805,4.974933999999999,4.4639489999999995,0.061399
0.865,4.980211,4.468382,0.061407
0.93,4.986055,4.4730360000000005,0.061391999999999995
0.995,4.994098999999999,4.479242,0.061396000000000006
1.06,5.003067,4.486148,0.061402
1.12,5.010608,4.491962,0.061401
1.185,5.018362000000001,4.49794,0.061390999999999994
1.245,5.026054,4.503872,0.061398
1.31,5.034525,4.510428,0.0614
1.37,5.042004,4.516222,0.061394000000000004
1.435,5.050045,4.52241,0.061397
1.495,5.057657,4.5282800000000005,0.061395000000000005
1.56,5.066025,4.534736,0.061398
1.62,5.073585,4.540546,0.061403
1.685,5.081617,4.546766000000001,0.061397
1.745,5.0893120000000005,4.5526599999999995,0.0614
1.81,5.092633,4.550751,0.06141
1.87,5.08816,4.545056,0.061403
1.935,5.079093,4.537954,0.061396000000000006
1.995,5.071197,4.531744000000001,0.06139
2.055,5.064221,4.526275,0.061402
2.12,5.056108999999999,4.519899,0.061421
2.18,5.047567,4.513193,0.061399
2.245,5.039609,4.506911,0.061416
2.305,5.032124,4.501026,0.061421
2.37,5.023758,4.494414,0.061413
2.435,5.015748,4.488106,0.06141799999999999
2.5,5.013866,4.487026,0.061398
2.565,5.018617,4.490625,0.061416
2.63,5.0234190000000005,4.493834,0.061417
2.69,5.027501,4.496362,0.061413999999999996
2.755,5.03225,4.499003,0.061413
2.82,5.036980000000001,4.501395,0.061412
2.885,5.04188,4.503621,0.061409000000000005
2.95,5.04685,4.5056199999999995,0.061404999999999994
3.015,5.051876999999999,4.507425,0.061408000000000004
3.075,5.0565,4.508865,0.061402
3.14,5.061649,4.510256,0.06140399999999999
3.205,5.066924,4.511446,0.061401
3.27,5.0721050000000005,4.5123809999999995,0.061403
3.335,5.077198,4.51311,0.061402
3.4,5.082428,4.513612999999999,0.061402
3.46,5.0871889999999995,4.5139,0.061396000000000006
3.525,5.092339,4.514016000000001,0.0614
3.585,5.097176999999999,4.513937,0.061398
3.65,5.102328,4.513658,0.0614
3.715,5.107473000000001,4.5131440000000005,0.061398
3.78,5.112678,4.512423,0.061402
3.845,5.117729,4.511499,0.061401
3.91,5.122872,4.510368,0.061402
3.97,5.12766,4.509139,0.061401
4.035,5.132766999999999,4.5075959999999995,0.061399
4.1,5.137716999999999,4.5058739999999995,0.061403
4.165,5.14262,4.503965,0.0614
4.23,5.147576,4.501812999999999,0.061402
4.295,5.152368,4.4995080000000005,0.061399
4.36,5.157004,4.497029,0.061397
4.425,5.161526,4.49434,0.061403
4.485,5.165531,4.491713,0.0614
4.55,5.169783,4.488714,0.061409000000000005
4.61,5.173612,4.485804,0.061403
4.675,5.177684999999999,4.482394,0.061401
4.74,5.1815809999999995,4.478896,0.0614
4.805,5.185315,4.4752410000000005,0.061396000000000006
4.87,5.1889,4.471446,0.061389
4.935,5.192376,4.467439,0.061397
5.0,5.195591,4.463347,0.061396000000000006
5.065,5.2007769999999995,4.456524,0.06139
5.13,5.20746,4.447711,0.061392999999999996
5.195,5.213995,4.439074,0.061396000000000006
5.255,5.219484,4.431826999999999,0.061401
5.32,5.225576,4.423754,0.061395000000000005
5.38,5.231544,4.415857,0.061399
5.445,5.237844,4.407534,0.061398
5.505,5.243489,4.400047,0.0614
5.57,5.249739,4.391781,0.061398
5.635,5.256058,4.383412,0.061399
5.7,5.262295,4.375161,0.061395000000000005
5.765,5.268539,4.366904,0.061396000000000006
5.83,5.274792,4.358612,0.061398
5.895,5.281048999999999,4.350313,0.061398
5.96,5.2873019999999995,4.342064,0.061395000000000005
6.025,5.293531,4.3338019999999995,0.0614
6.09,5.299734,4.3255870000000005,0.061394000000000004
6.15,5.3055449999999995,4.317893,0.061398
6.215,5.311852,4.309558,0.061401
6.275,5.31758,4.302012,0.061398
6.34,5.323822,4.2937650000000005,0.061398
6.405,5.330184,4.285373,0.061402
6.47,5.336342,4.277171,0.061395000000000005
6.535,5.3425839999999996,4.2689010000000005,0.061399
6.6,5.348886,4.260574,0.061397
6.665,5.3551400000000005,4.252282,0.061396000000000006
