t,x,y,z
0.005,4.9,4.4,0.099755
0.065,4.9,4.4,0.077705
0.125,4.902299,4.401863,0.062894
0.185,4.90585,4.405032,0.061454999999999996
0.25,4.905451,4.404662999999999,0.06149500000000001
0.31,4.898737000000001,4.397842,0.061403
0.37,4.895487999999999,4.394659,0.061401
0.435,4.896412000000001,4.395548000000001,0.061453999999999995
0.5,4.896375,4.395476,0.061409000000000005
0.56,4.896502,4.395521,0.06141799999999999
0.62,4.896651,4.395587,0.061413999999999996
0.68,4.896787000000001,4.3956029999999995,0.061416
0.74,4.89693,4.395589,0.061413
0.805,4.897122,4.395648,0.061416
0.865,4.897247,4.395613,0.06141799999999999
0.93,4.897241999999999,4.395636,0.06141
0.995,4.897412999999999,4.395585,0.061409000000000005
1.06,4.897613,4.3955660000000005,0.061413
1.12,4.897747,4.395537,0.061413999999999996
1.185,4.897891,4.395501,0.061416
1.245,4.898162,4.395484,0.061412
1.31,4.898363,4.395442,0.061407
1.37,4.89845,4.39535,0.061409000000000005
1.435,4.8986220000000005,4.3953,0.061416
1.495,4.898748,4.39527,0.061413
1.56,4.898785,4.3952160000000005,0.061415
1.62,4.8987680000000005,4.39518,0.061409000000000005
1.685,4.898974,4.395132,0.06141
1.745,4.898985,4.395071,0.06141
1.81,4.898986,4.39503,0.061405999999999995
1.87,4.899097,4.394963,0.061404999999999994
1.935,4.899223,4.394889,0.061408000000000004
1.995,4.899407,4.394845,0.06141
2.055,4.899476,4.394783,0.061412
2.12,4.8996010000000005,4.3947199999999995,0.061408000000000004
2.18,4.899624,4.3946760000000005,0.061413999999999996
2.245,4.8996059999999995,4.394701,0.061409000000000005
2.305,4.899641,4.3946309999999995,0.061413
2.37,4.899677,4.394564,0.061412
2.435,4.905165,4.391155,0.061388
2.5,4.915628,4.385336,0.061404999999999994
2.565,4.925484,4.379868,0.061408000000000004
2.63,4.933688,4.375277,0.061395000000000005
2.69,4.941879,4.370707,0.061392999999999996
2.755,4.951453,4.365365,0.061401
2.82,4.960551000000001,4.360279,0.061398
2.885,4.969348,4.355373,0.0614
2.95,4.9784370000000004,4.350307,0.061392999999999996
3.015,4.987689,4.345116,0.061403
3.075,4.9959370000000005,4.3405,0.061396000000000006
3.14,5.0049,4.3354870000000005,0.061398
3.205,5.014007,4.330398000000001,0.061395000000000005
3.27,5.023139,4.325311,0.061398
3.335,5.032129,4.320282,0.061395000000000005
3.4,5.041212000000001,4.315224,0.061394000000000004
3.46,5.049593,4.3105459999999995,0.061392999999999996
3.525,5.058619,4.305524,0.061397
3.585,5.066947,4.300883,0.061398
3.65,5.075986,4.295848,0.061394000000000004
3.715,5.08512,4.2907589999999995,0.061397
3.78,5.094188,4.285712,0.061401
3.845,5.103159,4.280728,0.061394000000000004
3.91,5.112302,4.275624,0.061396000000000006
3.97,5.120726,4.270929,0.061392999999999996
4.035,5.1275,4.267387,0.061401
4.1,5.129608,4.266616,0.061392999999999996
4.165,5.129329,4.2669120000000005,0.061403
4.23,5.128335,4.26736,0.0614
4.295,5.128009,4.267442,0.061409000000000005
4.36,5.127885,4.267565,0.061409000000000005
4.425,5.128095,4.267696,0.061409000000000005
4.485,5.128297,4.267812999999999,0.061413
4.55,5.128435,4.26791,0.061404999999999994
4.61,5.1284849999999995,4.2679849999999995,0.061405999999999995
4.675,5.128585,4.268075,0.061403
4.74,5.128705,4.26821,0.061411
4.805,5.128736,4.268294999999999,0.06141799999999999
4.87,5.128753,4.268393,0.061405999999999995
4.935,5.128846,4.268546,0.061411
5.0,5.128776,4.2686150000000005,0.061412
5.065,5.128721,4.268651,0.061411
5.13,5.1318410000000005,4.272219000000001,0.061385
5.195,5.139673999999999,4.280753,0.061396000000000006
5.255,5.147087,4.2887830000000005,0.061389
5.32,5.153647,4.295933,0.061398
5.38,5.159590000000001,4.302416,0.061390999999999994
5.445,5.167006,4.3104830000000005,0.061398
5.505,5.1737839999999995,4.317875,0.061399
5.57,5.180534,4.32519,0.061399
5.635,5.187317,4.3325830000000005,0.061392999999999996
5.7,5.194603,4.340525,0.061401
5.765,5.201654,4.348229,0.061399
5.83,5.208442,4.355637000000001,0.061398
5.895,5.215522,4.363319000000001,0.061394000000000004
5.96,5.222669000000001,4.3711139999999995,0.061401
6.025,5.22958,4.37861,0.061392999999999996
6.09,5.236577,4.386271,0.061398
6.15,5.243105,4.393374,0.061399
6.215,5.250155,4.401066999999999,0.061403
6.275,5.256621,4.40808,0.061395000000000005
6.34,5.263587,4.4156949999999995,0.061398
6.405,5.270608,4.423349,0.061399
6.47,5.277643,4.431026999999999,0.061398
