t,x,y,z
0.005,4.9,4.4,0.099755
0.065,4.9,4.4,0.077705
0.125,4.902299,4.401863,0.062894
0.185,4.903428,4.40262,0.06146
0.25,4.903425,4.402194000000001,0.06141900000000001
0.31,4.905949,4.405303,0.061394000000000004
0.37,4.912242,4.4131029999999996,0.061411
0.435,4.918956,4.421419,0.061417
0.5,4.925502,4.4295,0.06140399999999999
0.56,4.932014,4.437554,0.061401
0.62,4.938448,4.445493,0.061397
0.68,4.944287,4.452719,0.0614
0.74,4.949999,4.459839,0.06139
0.805,4.9566360000000005,4.468084999999999,0.061401
0.865,4.962822,4.475775,0.0614
0.93,4.969254,4.483761,0.061396000000000006
0.995,4.9755910000000005,4.491649,0.061397
1.06,4.98215,4.499807,0.061397
1.12,4.988237000000001,4.50735,0.061396000000000006
1.185,4.994747,4.515441,0.061399
1.245,5.00073,4.522844,0.0614
1.31,5.007179,4.530848000000001,0.061395000000000005
1.37,5.013228,4.538367,0.061397
1.435,5.019768,4.546476,0.061396000000000006
1.495,5.025729,4.553856,0.061396000000000006
1.56,5.030526,4.554359,0.061376
1.62,5.035057,4.554899,0.061391999999999995
1.685,5.0388459999999995,4.554533999999999,0.061402
1.745,5.039695,4.553986,0.061388
1.81,5.0401739999999995,4.553626,0.061387
1.87,5.040504,4.5533150000000004,0.061389
1.935,5.040639,4.553066,0.061397
1.995,5.0405370000000005,4.552626,0.061405999999999995
2.055,5.040321,4.552154,0.061403
2.12,5.040208,4.552283,0.061404999999999994
2.18,5.040121,4.552593,0.061412
2.245,5.040012,4.552665,0.061412
2.305,5.039911,4.552776000000001,0.061412
2.37,5.039812,4.552932,0.061415
2.435,5.039745,4.552951999999999,0.061407
2.5,5.0396279999999996,4.55296,0.061409000000000005
2.565,5.039495,4.553057,0.061409000000000005
2.63,5.039382,4.553053,0.061416
2.69,5.039321,4.553041,0.061412
2.755,5.0392339999999995,4.552987,0.061407
2.82,5.039083,4.553018,0.061413999999999996
2.885,5.038999,4.552983,0.061413
2.95,5.0389,4.552912999999999,0.061412
3.015,5.035093,4.554514,0.061361
3.075,5.0309349999999995,4.554216,0.061411
3.14,5.030372,4.554176999999999,0.061413
3.205,5.030426,4.553926000000001,0.06141
3.27,5.030317,4.553818,0.061409000000000005
3.335,5.030133999999999,4.553724,0.061409000000000005
3.4,5.029743,4.553619,0.06141
3.46,5.0294099999999995,4.553529,0.061417
3.525,5.029294999999999,4.553408,0.061411
3.585,5.029252,4.553303,0.061408000000000004
3.65,5.029109,4.553186,0.061409000000000005
3.715,5.028912999999999,4.553111,0.061409000000000005
3.78,5.028867,4.553039,0.061409000000000005
3.845,5.028728,4.5529269999999995,0.061411
3.91,5.028741,4.552875,0.061409000000000005
3.97,5.028767,4.552811,0.061413999999999996
4.035,5.028764,4.5527120000000005,0.061411
4.1,5.028761,4.552608,0.061413999999999996
4.165,5.028761,4.552487,0.06141
4.23,5.025695,4.548839,0.06138300000000001
4.295,5.018104,4.540069,0.061401
4.36,5.010289,4.531037,0.061397
4.425,5.004012,4.52381,0.061399
4.485,4.998488,4.517419,0.061387
4.55,4.991261,4.5090580000000005,0.061396000000000006
4.61,4.984599,4.5013309999999995,0.061394000000000004
4.675,4.978105,4.4938080000000005,0.061403
4.74,4.971538,4.486235,0.061394000000000004
4.805,4.964551999999999,4.478151,0.061398
4.87,4.957649,4.470179,0.061401
4.935,4.952999,4.464653,0.06141
5.0,4.952194,4.463048000000001,0.06140399999999999
5.065,4.9496080000000005,4.46058,0.061375
5.13,4.941733,4.453709,0.061377999999999995
5.195,4.932363,4.445530000000001,0.061404999999999994
5.255,4.925269999999999,4.439323,0.061403
5.32,4.918411,4.433342,0.061388
5.38,4.9110879999999995,4.426956,0.061394000000000004
5.445,4.902712,4.419666,0.061401
5.505,4.895656,4.413487,0.0614
5.57,4.888194,4.406969,0.061396000000000006
5.635,4.880218,4.400024,0.061394000000000004
5.7,4.872249,4.393069000000001,0.061396000000000006
5.765,4.86667,4.388202,0.061404999999999994
5.83,4.865432,4.38681,0.061404999999999994
5.895,4.865863,4.387217,0.061397
5.96,4.866217,4.387508,0.061399
6.025,4.866256,4.38765,0.061409000000000005
6.09,4.8662589999999994,4.387773999999999,0.061411
6.15,4.866218,4.387866000000001,0.061405999999999995
6.215,4.8659989999999995,4.3879790000000005,0.06141
6.275,4.8658269999999995,4.388079,0.061411
6.34,4.865785,4.388182,0.061409000000000005
6.405,4.865685,4.388294999999999,0.061409000000000005
6.47,4.86554,4.388391,0.061413
6.535,4.865374,4.388502,0.061412
6.6,4.865288,4.388561,0.06140399999999999
