t,x,y,z
0.005,4.9,4.4,0.099755
0.065,4.9,4.4,0.077705
0.125,4.902299,4.401863,0.062894
0.185,4.90585,4.405032,0.061454999999999996
0.25,4.905451,4.404662999999999,0.06149500000000001
0.31,4.898737000000001,4.397842,0.061403
0.37,4.892046,4.391106,0.06141799999999999
0.435,4.884914,4.38393,0.061421
0.5,4.877539,4.376494999999999,0.061413999999999996
0.56,4.870914,4.369836,0.06141799999999999
0.62,4.866773,4.365437,0.061397
0.68,4.866633,4.365147,0.061417
0.74,4.866782,4.3654589999999995,0.06141799999999999
0.805,4.866698,4.365536,0.061413
0.865,4.8666730000000005,4.365728,0.061411
0.93,4.866638,4.365978,0.06141900000000001
0.995,4.866553,4.366179,0.061412
1.06,4.866494,4.3665080000000005,0.061407
1.12,4.86724,4.369782,0.06139
1.185,4.868921,4.380116,0.061399
1.245,4.870578,4.390741,0.061402
1.31,4.872197,4.40103,0.061389
1.37,4.873603,4.410118,0.061391999999999995
1.435,4.875195,4.420349,0.061389
1.495,4.876721,4.430274,0.06138300000000001
1.56,4.878335,4.44077,0.061389
1.62,4.879736,4.449862,0.061396000000000006
1.685,4.881258,4.459772,0.061387
1.745,4.882741,4.469398,0.061391999999999995
1.81,4.884380999999999,4.4799430000000005,0.061375
1.87,4.885868,4.489439,0.061387
1.935,4.887430999999999,4.49948,0.061394000000000004
1.995,4.888861,4.508801,0.061389
2.055,4.890304,4.51818,0.061390999999999994
2.12,4.891075,4.526021,0.061392999999999996
2.18,4.891041,4.5292,0.061394000000000004
2.245,4.890736,4.52873,0.0614
2.305,4.890586,4.527957,0.061394000000000004
2.37,4.890896,4.528214,0.06140399999999999
2.435,4.890986,4.528279,0.061405999999999995
2.5,4.890885,4.527958,0.061404999999999994
2.565,4.89098,4.527936,0.061405999999999995
2.63,4.894374,4.531197,0.061382000000000006
2.69,4.901604,4.538781,0.061395000000000005
2.755,4.909788,4.54737,0.061405999999999995
2.82,4.916307,4.553701,0.06135
2.885,4.916646,4.548697,0.06141
2.95,4.910161,4.541306,0.061394000000000004
3.015,4.902156,4.532728,0.061394000000000004
3.075,4.895361,4.525443,0.061409000000000005
3.14,4.888330000000001,4.5179,0.06141900000000001
3.205,4.881149,4.510176,0.061413999999999996
3.27,4.877022,4.50536,0.061391999999999995
3.335,4.876965,4.5050930000000005,0.061422000000000004
3.4,4.876961,4.505167,0.06142
3.46,4.876958,4.505332,0.061415
3.525,4.87699,4.5056449999999995,0.061416
3.585,4.8769089999999995,4.50565,0.061415
3.65,4.876793,4.505445,0.061416
3.715,4.876688,4.505401999999999,0.06141
3.78,4.877267,4.508852,0.061389
3.845,4.878432,4.519305,0.061402
3.91,4.879657,4.530698,0.061403
3.97,4.880654,4.540049,0.061399
4.035,4.881697,4.550115,0.061394000000000004
4.1,4.8826540000000005,4.553624,0.061361
4.165,4.883393,4.554946,0.061382000000000006
4.23,4.882789,4.550439,0.061372
4.295,4.882187,4.544291,0.061326
4.36,4.881119,4.533133,0.061395000000000005
4.425,4.879811,4.5195110000000005,0.061385
4.485,4.8788540000000005,4.509834,0.06139
4.55,4.878031,4.501180000000001,0.06141900000000001
4.61,4.877888,4.493187,0.061397
4.675,4.877781,4.490525,0.061392999999999996
4.74,4.877604,4.491209,0.061423
4.805,4.877566000000001,4.4912,0.061407
4.87,4.877464,4.4911389999999995,0.061415
4.935,4.877325,4.491365,0.061409000000000005
5.0,4.877244,4.491601,0.061412
5.065,4.877139,4.4916339999999995,0.061416
5.13,4.874522,4.495322,0.061384
5.195,4.868775,4.505221,0.061398
5.255,4.863373999999999,4.514518,0.061411
5.32,4.85855,4.522843,0.061397
5.38,4.853962,4.530704,0.061394000000000004
5.445,4.8484110000000005,4.540221,0.0614
5.505,4.843477,4.548692,0.061407
5.57,4.83897,4.553738,0.061384
5.635,4.835397,4.554962000000001,0.06138300000000001
5.7,4.836576,4.55072,0.061396000000000006
5.765,4.840146,4.544499,0.061376
5.83,4.846346,4.533676,0.061411
5.895,4.8525540000000005,4.52281,0.061392999999999996
5.96,4.857,4.514965,0.061426999999999995
6.025,4.862341000000001,4.505742,0.06141900000000001
6.09,4.8655919999999995,4.49927,0.061396000000000006
6.15,4.865414,4.499013,0.061429
6.215,4.865399,4.499148,0.06142
6.275,4.865495,4.4989989999999995,0.061416
6.34,4.865508,4.499015,0.061413
6.405,4.865608,4.4992589999999995,0.061413
6.47,4.865677,4.499473,0.061413
6.535,4.866022,4.50309,0.061394000000000004
6.6,4.866613,4.513199,0.0614
6.665,4.867198,4.524547,0.061413
6.73,4.867728,4.534598,0.061398
