t,x,y,z
0.005,4.9,4.4,0.099755
0.065,4.9,4.4,0.077705
0.125,4.902328,4.40186,0.06286699999999999
0.185,4.906042,4.405098000000001,0.061463
0.25,4.912893,4.412022,0.061407
0.31,4.921123000000001,4.420305,0.061461
0.37,4.927491000000001,4.426735,0.061411
0.435,4.934821,4.434108999999999,0.06141900000000001
0.5,4.942193,4.441536,0.06141900000000001
0.56,4.948885,4.44827,0.061416
0.62,4.955676,4.455106,0.061421
0.68,4.962433,4.461901,0.06141799999999999
0.74,4.965673000000001,4.46515,0.061434
0.805,4.965566,4.465057,0.061411
0.865,4.965629,4.465136,0.06142
0.93,4.965656,4.465197,0.06141900000000001
0.995,4.965694,4.4652650000000005,0.06141900000000001
1.06,4.965708,4.465366,0.061416
1.12,4.965741,4.465505,0.06141799999999999
1.185,4.965744,4.465611,0.061407
1.245,4.965773,4.465852,0.061413999999999996
1.31,4.965773,4.466057,0.061413999999999996
1.37,4.965742,4.4663129999999995,0.061416
1.435,4.965755000000001,4.466609,0.061415
1.495,4.967702,4.471727,0.061391999999999995
1.56,4.9713080000000005,4.482912000000001,0.061412
1.62,4.974526999999999,4.492841,0.061407
1.685,4.977608999999999,4.502383999999999,0.06139
1.745,4.9805470000000005,4.511447,0.061388
1.81,4.983871,4.521795,0.061387
1.87,4.986777,4.530774,0.061387
1.935,4.989865,4.540364,0.06139
1.995,4.992828,4.549528,0.061389
2.055,4.995444,4.553421,0.061377
2.12,4.99755,4.555033,0.06138300000000001
2.18,4.998412,4.554671,0.061404999999999994
2.245,4.9985800000000005,4.554367,0.061402
2.305,4.9986120000000005,4.55401,0.061392999999999996
2.37,4.998582,4.5536330000000005,0.061388
2.435,4.998443,4.553335,0.061404999999999994
2.5,4.998304,4.553237,0.061407
2.565,4.998206,4.5532379999999995,0.061405999999999995
2.63,4.998055,4.553318,0.061409000000000005
2.69,4.997954,4.553368,0.061411
2.755,4.997918,4.553344,0.061403
2.82,4.997778,4.553501,0.061411
2.885,4.997684,4.553567,0.061407
2.95,4.997602,4.553535,0.061408000000000004
3.015,4.997493,4.553503,0.061413999999999996
3.075,4.997376999999999,4.5534669999999995,0.061412
3.14,4.997202,4.553446,0.061413
3.205,4.996969,4.553451,0.061411
3.27,4.996782,4.553394,0.06141
3.335,4.996606,4.5533339999999995,0.061412
3.4,4.996467,4.553256,0.061413
3.46,4.993291999999999,4.5543949999999995,0.06138300000000001
3.525,4.98717,4.554204,0.06141799999999999
3.585,4.985029,4.5542419999999995,0.061405999999999995
3.65,4.984941,4.55417,0.061390999999999994
3.715,4.984885,4.554094999999999,0.061392999999999996
3.78,4.984666000000001,4.553938,0.061396000000000006
3.845,4.984553,4.553796,0.061398
3.91,4.984587,4.553693,0.0614
3.97,4.984653,4.553618,0.061399
4.035,4.984705,4.553557,0.061404999999999994
4.1,4.984901,4.553446,0.06141
4.165,4.985053,4.553385,0.061412
4.23,4.985089,4.553466,0.061404999999999994
4.295,4.985206,4.553465,0.061412
4.36,4.985282,4.55344,0.061408000000000004
4.425,4.985385,4.553419,0.061412
4.485,4.985453,4.553351999999999,0.061412
4.55,4.985546,4.553362,0.061411
4.61,4.985645,4.553375,0.061409000000000005
4.675,4.985739,4.553391,0.061402
4.74,4.985835,4.553408999999999,0.061407
4.805,4.985942,4.553407,0.061402
4.87,4.987226000000001,4.55435,0.06138099999999999
4.935,4.988898000000001,4.554208999999999,0.061397
5.0,4.989101,4.553763,0.061405999999999995
5.065,4.98909,4.553483,0.061411
5.13,4.988986,4.5532639999999995,0.061409000000000005
5.195,4.988876,4.553064,0.061412
5.255,4.988763,4.553102,0.061411
5.32,4.988673,4.553127,0.06142
5.38,4.988641,4.552906,0.06141
5.445,4.988599,4.552789,0.061416
5.505,4.988535,4.552719000000001,0.06141799999999999
5.57,4.988469,4.55271,0.06142
5.635,4.98841,4.552757,0.061417
5.7,4.988276,4.5528059999999995,0.061415
5.765,4.9880629999999995,4.552967,0.061415
5.83,4.987992,4.552948000000001,0.061412
5.895,4.987831,4.5529660000000005,0.061415
5.96,4.987662,4.552951,0.06141900000000001
6.025,4.987538,4.552911,0.061415
6.09,4.987307,4.552905,0.061409000000000005
6.15,4.987049,4.552855,0.061413999999999996
6.215,4.986859,4.552784,0.061411
6.275,4.983612,4.553876,0.061382000000000006
6.34,4.97716,4.554461,0.061415
6.405,4.974558,4.55433,0.061402
6.47,4.974401,4.554199,0.061394000000000004
6.535,4.974345,4.554101999999999,0.061390999999999994
6.6,4.974234,4.553957,0.061391999999999995
6.665,4.974048000000001,4.553812000000001,0.061396000000000006
