t,x,y,z
0.005,4.9,4.4,0.099755
0.065,4.9,4.4,0.077705
0.125,4.902299,4.401863,0.062894
0.185,4.90585,4.405032,0.061454999999999996
0.25,4.912539,4.411733,0.061407
0.31,4.920947,4.420205999999999,0.061462
0.37,4.927434,4.426717,0.061408000000000004
0.435,4.934743,4.4340470000000005,0.06141900000000001
0.5,4.9421669999999995,4.441486,0.061422000000000004
0.56,4.948843,4.448185,0.061416
0.62,4.955666000000001,4.455029,0.06142
0.68,4.962414,4.461785,0.061416
0.74,4.965742,4.465043,0.061434
0.805,4.9656970000000005,4.465,0.061408000000000004
0.865,4.965708,4.46508,0.061413999999999996
0.93,4.96583,4.465332,0.06141799999999999
0.995,4.965839,4.46544,0.061415
1.06,4.965835,4.465559,0.061413999999999996
1.12,4.965857,4.465653,0.061416
1.185,4.965829,4.465808,0.061415
1.245,4.965876000000001,4.466001,0.06142
1.31,4.965802,4.465976,0.061411
1.37,4.9657540000000004,4.466106,0.061411
1.435,4.965751999999999,4.466342,0.061411
1.495,4.965701,4.466343,0.061413999999999996
1.56,4.967736,4.472136,0.06139
1.62,4.9707040000000005,4.4827010000000005,0.061405999999999995
1.685,4.973788,4.493619,0.061392999999999996
1.745,4.976332,4.502644,0.061397
1.81,4.979061,4.5123370000000005,0.061384
1.87,4.981726999999999,4.521771,0.061387
1.935,4.984589,4.5319709999999995,0.061385
1.995,4.987103,4.54095,0.061388
2.055,4.989621,4.5499160000000005,0.061390999999999994
2.12,4.992015,4.553637999999999,0.06135499999999999
2.18,4.993762,4.554953,0.061382000000000006
2.245,4.994484,4.554835,0.061409000000000005
2.305,4.9946,4.55452,0.06140399999999999
2.37,4.994598000000001,4.554125,0.061395000000000005
2.435,4.994524,4.553748000000001,0.061385
2.5,4.994381,4.5534419999999995,0.061399
2.565,4.994254,4.553405000000001,0.061404999999999994
2.63,4.994139,4.553422,0.061401
2.69,4.994007,4.553461,0.061404999999999994
2.755,4.993906,4.553505,0.061403
2.82,4.9937949999999995,4.553577,0.061413
2.885,4.993747,4.553543,0.061413
2.95,4.993677,4.553448,0.06141
3.015,4.993551999999999,4.553427,0.06141
3.075,4.993378,4.5534550000000005,0.061416
3.14,4.995851999999999,4.5508440000000006,0.061437
3.205,5.00356,4.544703,0.061412
3.27,5.011861,4.538209999999999,0.06141
3.335,5.019954,4.531873,0.06141900000000001
3.4,5.028181,4.5254,0.061417
3.46,5.035647,4.519544000000001,0.06141900000000001
3.525,5.043753,4.513186,0.061417
3.585,5.051248999999999,4.507301999999999,0.061415
3.65,5.059375,4.500926,0.061416
3.715,5.06746,4.494569,0.06142
3.78,5.075608,4.488182,0.06141799999999999
3.845,5.0837129999999995,4.481829,0.06141799999999999
3.91,5.091835,4.475457,0.06141799999999999
3.97,5.0993059999999995,4.469598,0.06141799999999999
4.035,5.107457,4.463216,0.061417
4.1,5.115537000000001,4.4568650000000005,0.06142
4.165,5.123661,4.450476999999999,0.061417
4.23,5.131766000000001,4.444129,0.061417
4.295,5.139876999999999,4.437754,0.06141900000000001
4.36,5.148002,4.431388,0.06142
4.425,5.156116,4.425051,0.06141900000000001
4.485,5.159169,4.422804,0.061390999999999994
4.55,5.153847,4.427569999999999,0.061392999999999996
4.61,5.146239,4.434016000000001,0.061421
4.675,5.138369,4.440695,0.06141799999999999
4.74,5.130357,4.447493,0.06141900000000001
4.805,5.122348000000001,4.454294,0.061415
4.87,5.1143730000000005,4.461079,0.061409000000000005
4.935,5.105974,4.468194,0.061399
5.0,5.0976360000000005,4.47527,0.061403
5.065,5.089737,4.481964,0.061401
5.13,5.081957,4.488557,0.061397
5.195,5.073997,4.495303,0.061403
5.255,5.066596,4.501594,0.061397
5.32,5.058688,4.508325,0.061398
5.38,5.051444999999999,4.51449,0.061398
5.445,5.043523,4.521236,0.061398
5.505,5.036235,4.52746,0.061395000000000005
5.57,5.02837,4.534148,0.061399
5.635,5.020511,4.540819,0.061396000000000006
5.7,5.012563,4.547584,0.061395000000000005
5.765,5.004746,4.553711,0.061346000000000005
5.83,5.001579,4.552992,0.061402
5.895,5.0011790000000005,4.553232,0.061401
5.96,5.001412999999999,4.553082,0.061392999999999996
6.025,5.001652,4.552932,0.061399
6.09,5.00183,4.552903,0.061407
6.15,5.001995,4.552816,0.061408000000000004
6.215,5.002114,4.552784,0.061411
6.275,5.002197,4.552753,0.061412
6.34,5.00229,4.552630000000001,0.061411
6.405,5.0023919999999995,4.552848,0.061411
6.47,5.002497,4.553311,0.061412
6.535,5.002622,4.553287,0.061411
6.6,5.0027,4.553335,0.061408000000000004
